txn_id,atm_id,txn_time,amount,from_acc,to_acc,is_fraud
90d64bdc,ATM_0029,2024-02-15 15:32:00,1000,A25767,A11407,False
60648a14,ATM_0058,2024-02-14 06:30:00,1000,A76019,A95587,False
6c904383,ATM_0049,2024-02-08 00:57:00,1000,A26382,A34335,False
f3db55ba,ATM_0155,2024-02-02 23:54:00,1000,A10459,A83349,False
58fe2090,ATM_0164,2024-02-10 15:30:00,1000,A39340,A76146,False
a39b2a2e,ATM_0004,2024-01-30 23:43:00,500,A51348,A67334,False
ea589124,ATM_0064,2024-01-28 03:31:00,5000,A99245,A64819,False
a320d08d,ATM_0152,2024-02-17 04:54:00,1000,A93943,A38834,False
31623996,ATM_0061,2024-02-15 04:51:00,500,A71807,A88718,False
260f3242,ATM_0114,2024-01-07 08:04:00,1000,A81971,A85784,False
ec84e332,ATM_0146,2024-01-25 03:23:00,5000,A97305,A93996,False
4c0d1321,ATM_0149,2024-01-17 12:30:00,1000,A46483,A90016,False
567a442c,ATM_0134,2024-02-04 09:33:00,1000,A15813,A54168,False
f27a960f,ATM_0193,2024-01-23 08:57:00,2000,A98250,A75320,False
28012f7a,ATM_0017,2024-02-18 12:07:00,500,A75864,A61767,False
c2e566bd,ATM_0168,2024-01-19 16:21:00,1000,A77136,A66332,False
9e886ac8,ATM_0147,2024-01-11 22:12:00,500,A76040,A30523,False
11979938,ATM_0112,2024-01-19 09:29:00,1000,A31613,A73394,False
b1b60a1d,ATM_0026,2024-02-25 02:18:00,2000,A96951,A45848,False
bc23e60a,ATM_0199,2024-01-03 10:59:00,5000,A96053,A30076,False
f0b80508,ATM_0076,2024-01-29 05:20:00,1000,A92404,A64212,False
5fdb89d0,ATM_0150,2024-01-18 00:07:00,2000,A39041,A54265,False
7ed4a037,ATM_0077,2024-02-03 16:43:00,2000,A78064,A63754,False
2a047728,ATM_0136,2024-02-20 10:40:00,2000,A84615,A94734,False
a52e2354,ATM_0015,2024-01-12 02:32:00,1000,A85556,A61799,False
cdf9a90c,ATM_0145,2024-02-23 03:30:00,500,A34047,A11005,False
adf2bce9,ATM_0003,2024-02-21 22:55:00,500,A30175,A67692,False
13452e34,ATM_0130,2024-01-05 11:14:00,10000,A60833,A43052,False
28f900ae,ATM_0028,2024-02-06 19:52:00,500,A74376,A77945,False
79d17aa5,ATM_0024,2024-02-07 03:17:00,500,A86622,A57283,False
efbe975f,ATM_0128,2024-01-20 23:43:00,10000,A33483,A49669,False
35b38a6c,ATM_0098,2024-02-23 12:17:00,1000,A12688,A60302,False
ab68f719,ATM_0186,2024-01-16 12:28:00,1000,A53140,A27397,False
ce34fdc5,ATM_0109,2024-02-14 09:31:00,500,A82215,A27578,False
742eb920,ATM_0025,2024-01-02 21:32:00,2000,A30752,A78593,False
807909d1,ATM_0132,2024-01-17 07:08:00,500,A65010,A10108,False
ca87850e,ATM_0115,2024-01-05 16:58:00,1000,A61258,A71089,False
52a532f5,ATM_0026,2024-01-16 09:10:00,1000,A57616,A37323,False
290369fa,ATM_0131,2024-02-24 06:21:00,2000,A96466,A98459,False
40b4d047,ATM_0178,2024-02-19 20:52:00,2000,A47986,A37221,False
953b298c,ATM_0077,2024-02-21 22:03:00,500,A69637,A46136,False
da812b8b,ATM_0086,2024-01-04 12:32:00,5000,A94850,A25382,False
70a0dd0f,ATM_0153,2024-01-29 21:59:00,500,A64248,A73657,False
35e895f5,ATM_0144,2024-02-25 13:22:00,10000,A55579,A78386,False
8b940c95,ATM_0158,2024-02-21 01:05:00,2000,A24071,A35062,False
9d62780f,ATM_0046,2024-01-10 09:59:00,500,A33601,A60629,False
01ef5aeb,ATM_0128,2024-02-18 15:33:00,1000,A59143,A16843,False
84ee205d,ATM_0193,2024-01-12 02:41:00,500,A70760,A25301,False
f58b08e1,ATM_0047,2024-01-26 20:19:00,1000,A50887,A29068,False
20baeebd,ATM_0144,2024-01-25 01:18:00,2000,A39036,A39948,False
d724a8e0,ATM_0109,2024-01-11 10:30:00,2000,A97369,A55775,False
822d0a4f,ATM_0013,2024-02-09 10:15:00,1000,A75704,A99354,False
2825b4b6,ATM_0005,2024-01-24 20:44:00,5000,A73307,A72581,False
819e8a8d,ATM_0162,2024-01-12 09:09:00,10000,A95966,A91173,False
c48b10a5,ATM_0186,2024-02-10 12:56:00,1000,A90593,A47613,False
c49d2ced,ATM_0198,2024-01-11 23:48:00,1000,A92541,A99993,False
f442cc6f,ATM_0049,2024-02-14 14:22:00,1000,A65092,A19247,False
7a6f5b6e,ATM_0128,2024-01-15 10:45:00,2000,A66218,A25116,False
298b04ed,ATM_0191,2024-02-11 20:26:00,5000,A72646,A31866,False
2a3d5680,ATM_0178,2024-01-15 23:41:00,1000,A30234,A38531,False
ebead4f3,ATM_0121,2024-01-04 03:27:00,1000,A76201,A83152,False
3e1ced6f,ATM_0126,2024-02-21 04:26:00,500,A10556,A81860,False
8fd20181,ATM_0162,2024-01-19 04:45:00,5000,A72456,A26920,False
a1b512c1,ATM_0168,2024-02-21 12:28:00,2000,A78313,A14741,False
41ebcfff,ATM_0006,2024-02-13 02:37:00,1000,A59449,A15694,False
fa70868a,ATM_0161,2024-02-20 08:12:00,2000,A96237,A29153,False
a9ca71ff,ATM_0073,2024-01-07 15:54:00,2000,A99111,A33250,False
1dcf8fe2,ATM_0096,2024-02-14 20:02:00,500,A46425,A64473,False
ef7207ba,ATM_0139,2024-02-26 23:53:00,500,A48410,A20478,False
a5ec474b,ATM_0152,2024-01-23 22:17:00,5000,A10870,A71427,False
fcb38d84,ATM_0085,2024-02-16 09:51:00,2000,A25329,A27814,False
9ab05ad1,ATM_0167,2024-02-02 15:39:00,5000,A77181,A19084,False
d6efd6f3,ATM_0008,2024-02-18 16:50:00,1000,A28470,A70962,False
2a41ea07,ATM_0005,2024-01-21 00:36:00,10000,A63391,A67648,False
998fb772,ATM_0192,2024-02-06 04:33:00,1000,A56526,A20838,False
03fb49fb,ATM_0118,2024-01-14 11:12:00,1000,A22138,A93145,False
7ad0d355,ATM_0089,2024-02-26 15:30:00,1000,A61966,A76987,False
2d0ca109,ATM_0012,2024-02-07 01:04:00,5000,A98365,A85409,False
b02e3529,ATM_0168,2024-02-19 13:57:00,5000,A28922,A79707,False
05d9f114,ATM_0048,2024-02-05 18:07:00,500,A11503,A50784,False
b25a9e4e,ATM_0066,2024-02-05 10:33:00,10000,A71111,A71474,False
c4d37ad5,ATM_0004,2024-01-23 08:56:00,1000,A41214,A13993,False
4d0549fc,ATM_0045,2024-02-15 14:50:00,2000,A13661,A48777,False
42a27b79,ATM_0070,2024-02-26 01:34:00,1000,A17893,A69470,False
b683dfba,ATM_0012,2024-02-08 11:12:00,500,A44309,A62001,False
7dbe484d,ATM_0187,2024-01-09 18:23:00,2000,A75474,A43327,False
11b3036a,ATM_0156,2024-02-22 23:02:00,500,A53228,A23936,False
7f86e383,ATM_0042,2024-02-08 05:38:00,1000,A95491,A27810,False
e16049b1,ATM_0047,2024-02-24 19:29:00,1000,A37008,A81253,False
46ade4c4,ATM_0079,2024-01-18 00:46:00,1000,A21215,A17628,False
1b3d56c6,ATM_0077,2024-01-14 20:17:00,2000,A46288,A20910,False
fe138431,ATM_0044,2024-01-16 12:24:00,500,A22591,A65288,False
060c9626,ATM_0112,2024-01-15 21:15:00,1000,A62889,A72740,False
ad4501e1,ATM_0162,2024-01-08 06:14:00,1000,A61603,A57496,False
6514a2d1,ATM_0083,2024-01-20 04:27:00,2000,A56363,A60650,False
055f91c9,ATM_0103,2024-02-26 15:21:00,2000,A51386,A34355,False
a547969e,ATM_0063,2024-02-13 16:39:00,2000,A70013,A25317,False
37d5d4b7,ATM_0072,2024-01-15 00:05:00,1000,A90034,A78512,False
f1223da7,ATM_0095,2024-02-20 13:38:00,5000,A36977,A66966,False
34605c24,ATM_0008,2024-01-01 12:09:00,1000,A42795,A93015,False
b1a2df7d,ATM_0081,2024-01-10 05:56:00,10000,A54310,A29275,False
a1303fbb,ATM_0023,2024-01-27 17:37:00,2000,A61123,A47514,False
417a7e0c,ATM_0126,2024-02-24 01:30:00,500,A17184,A75899,False
fc00d2b6,ATM_0128,2024-02-03 23:39:00,1000,A52446,A53926,False
59329b4f,ATM_0187,2024-01-22 16:06:00,2000,A61777,A69764,False
64f15d1f,ATM_0139,2024-01-31 23:27:00,5000,A29177,A59926,False
ef3b0fae,ATM_0195,2024-01-29 05:52:00,1000,A99931,A55996,False
1dc0e7dc,ATM_0153,2024-01-03 12:54:00,2000,A60646,A18683,False
f0442bd4,ATM_0059,2024-02-12 15:55:00,2000,A67622,A79058,False
a14e57bd,ATM_0000,2024-01-08 02:23:00,500,A57393,A81598,False
e138b7cf,ATM_0166,2024-02-21 09:04:00,500,A69509,A88303,False
0e9c81e7,ATM_0052,2024-02-13 00:11:00,500,A35972,A13527,False
91bda6ca,ATM_0189,2024-02-18 18:17:00,1000,A91378,A26089,False
1463f75d,ATM_0038,2024-02-13 02:30:00,5000,A65439,A44417,False
64aa0480,ATM_0051,2024-02-05 06:47:00,1000,A20487,A75894,False
57c47bf9,ATM_0158,2024-01-06 05:45:00,2000,A26601,A75267,False
e63463c7,ATM_0069,2024-02-18 15:49:00,1000,A25832,A54119,False
bcea2c66,ATM_0030,2024-01-24 07:40:00,1000,A39708,A38066,False
1536bb14,ATM_0082,2024-02-26 21:12:00,500,A34279,A57291,False
3b5a8739,ATM_0007,2024-02-13 06:27:00,500,A34886,A21519,False
e357df85,ATM_0017,2024-02-19 02:39:00,2000,A71863,A91339,False
2a8b89db,ATM_0175,2024-02-03 19:30:00,500,A13013,A96487,False
bbe80617,ATM_0102,2024-02-18 20:04:00,500,A23191,A72806,False
bf5276c2,ATM_0069,2024-02-28 00:51:00,10000,A39853,A39156,False
d410a23b,ATM_0165,2024-01-02 14:08:00,500,A75636,A62633,False
237e3b41,ATM_0098,2024-02-04 09:14:00,500,A82276,A75528,False
efde82b2,ATM_0148,2024-02-16 20:22:00,500,A64432,A76592,False
04d35e47,ATM_0114,2024-02-18 02:08:00,2000,A75506,A14956,False
e6b98b6c,ATM_0069,2024-01-20 23:21:00,1000,A82051,A85593,False
ed6835ae,ATM_0007,2024-01-19 20:18:00,5000,A82032,A30974,False
f4977a2d,ATM_0117,2024-01-25 11:27:00,1000,A58388,A43803,False
9053cc49,ATM_0001,2024-02-19 10:16:00,5000,A17658,A62563,False
c0adda5b,ATM_0160,2024-02-12 10:37:00,2000,A97925,A47478,False
7543da91,ATM_0055,2024-02-03 08:37:00,5000,A74129,A74850,False
83d77528,ATM_0070,2024-01-31 21:19:00,500,A68107,A61632,False
27680faa,ATM_0081,2024-02-20 13:05:00,1000,A77297,A88112,False
af01d3cf,ATM_0004,2024-02-21 16:18:00,10000,A64747,A18312,False
1dd856ee,ATM_0123,2024-02-28 10:31:00,2000,A28933,A52408,False
b57c75c8,ATM_0154,2024-01-07 16:24:00,1000,A75986,A95310,False
6b88a6e1,ATM_0125,2024-01-10 15:20:00,1000,A86586,A88298,False
55ddf697,ATM_0085,2024-02-02 04:41:00,2000,A70049,A55454,False
72dbfb75,ATM_0167,2024-01-29 04:09:00,500,A43125,A20362,False
4323a696,ATM_0022,2024-01-05 21:49:00,1000,A22507,A10609,False
9a8569d5,ATM_0013,2024-02-08 20:53:00,500,A75481,A43363,False
b97e8f65,ATM_0057,2024-02-20 12:17:00,5000,A80399,A30383,False
09974444,ATM_0103,2024-02-12 21:49:00,1000,A43932,A90442,False
136fb476,ATM_0012,2024-01-18 15:34:00,2000,A15458,A11348,False
d84f6c1d,ATM_0047,2024-01-16 03:26:00,1000,A80077,A65453,False
c95988b4,ATM_0044,2024-02-19 01:06:00,5000,A20754,A88549,False
05263ce8,ATM_0081,2024-01-23 21:00:00,2000,A90963,A62189,False
4933b70d,ATM_0062,2024-01-25 16:49:00,1000,A36217,A25703,False
a21dd7af,ATM_0097,2024-01-12 19:23:00,2000,A57000,A56630,False
24108d02,ATM_0014,2024-02-06 18:08:00,2000,A96954,A70294,False
22b7e71e,ATM_0017,2024-02-16 20:07:00,500,A30112,A46805,False
7e281395,ATM_0185,2024-01-20 07:05:00,1000,A61333,A45469,False
fed618c0,ATM_0151,2024-01-11 14:46:00,500,A28589,A18933,False
f3cced44,ATM_0122,2024-01-28 01:05:00,500,A87140,A21658,False
8e66a718,ATM_0121,2024-02-26 09:28:00,2000,A30805,A72005,False
893dfa70,ATM_0146,2024-02-08 05:38:00,2000,A37626,A17577,False
73b8331d,ATM_0173,2024-01-10 01:22:00,10000,A20466,A73923,False
ef65dda1,ATM_0199,2024-02-15 14:29:00,500,A56324,A24366,False
083d506d,ATM_0072,2024-02-07 04:28:00,2000,A43116,A19620,False
1eabc677,ATM_0175,2024-01-08 22:25:00,500,A63656,A65633,False
0f2f8571,ATM_0031,2024-02-16 07:36:00,500,A36465,A53230,False
49a31b81,ATM_0052,2024-01-07 03:11:00,2000,A56323,A80649,True
be7ddddd,ATM_0163,2024-02-26 22:55:00,1000,A17046,A43289,False
96b9c872,ATM_0038,2024-01-06 18:02:00,5000,A94728,A76421,False
7a0d3bf4,ATM_0139,2024-01-10 08:35:00,500,A92803,A55602,False
85df687b,ATM_0110,2024-02-28 21:37:00,5000,A81483,A50579,True
b800838e,ATM_0074,2024-02-23 00:39:00,500,A38389,A66847,False
c7debdb5,ATM_0077,2024-02-21 09:01:00,500,A31827,A16926,False
db218a3a,ATM_0062,2024-01-22 03:05:00,5000,A75276,A58938,False
3379f579,ATM_0090,2024-01-04 23:37:00,1000,A71887,A30957,False
eb86c239,ATM_0131,2024-01-23 12:53:00,10000,A45895,A49163,False
397f9c0f,ATM_0047,2024-01-03 22:57:00,2000,A64550,A46210,False
fed580bf,ATM_0089,2024-01-09 07:44:00,500,A58000,A36937,False
8c364397,ATM_0171,2024-01-05 20:45:00,2000,A44493,A18675,False
28bcb1c0,ATM_0053,2024-01-20 18:19:00,2000,A24929,A92198,False
0b5b2af9,ATM_0184,2024-02-10 14:51:00,2000,A34687,A85586,False
2d17e367,ATM_0199,2024-01-03 04:51:00,1000,A13592,A97384,False
4d8c111d,ATM_0198,2024-01-06 04:32:00,500,A69567,A63938,False
4ca617e4,ATM_0100,2024-02-27 14:20:00,2000,A75311,A92961,False
c7f06c2e,ATM_0044,2024-01-18 02:05:00,1000,A33570,A39903,False
6b042214,ATM_0138,2024-02-02 13:43:00,2000,A22050,A29512,False
4c557bd9,ATM_0029,2024-01-18 02:40:00,500,A53604,A19043,False
30a3b060,ATM_0117,2024-01-18 14:05:00,5000,A48931,A41077,False
59a470db,ATM_0179,2024-01-01 11:28:00,2000,A44170,A90630,False
0fcceafb,ATM_0174,2024-01-19 09:03:00,1000,A14341,A10582,False
c8deca6a,ATM_0166,2024-01-14 14:46:00,1000,A77949,A57430,False
241c64e8,ATM_0013,2024-01-10 18:50:00,500,A56701,A22118,False
b0eab599,ATM_0073,2024-02-01 01:24:00,2000,A18959,A74526,False
106e25fd,ATM_0147,2024-01-03 07:37:00,2000,A69482,A60662,False
8c4256ff,ATM_0166,2024-01-01 07:34:00,5000,A38150,A58888,False
8c67eb07,ATM_0048,2024-01-05 15:15:00,500,A29426,A69486,False
889aab61,ATM_0134,2024-02-14 02:24:00,2000,A89086,A13190,False
37e7d8b7,ATM_0040,2024-02-23 11:25:00,1000,A88589,A59813,False
68a79864,ATM_0121,2024-01-01 16:08:00,1000,A29156,A64317,False
284cae6f,ATM_0083,2024-01-20 16:50:00,500,A49250,A87987,False
6a14a25b,ATM_0010,2024-01-20 02:22:00,500,A56202,A51311,False
fedc6684,ATM_0135,2024-01-21 19:50:00,2000,A28146,A60328,False
0d0a1f91,ATM_0135,2024-01-08 13:44:00,500,A44953,A53124,False
23ebdca8,ATM_0179,2024-01-07 14:46:00,1000,A88478,A28451,False
bf58313d,ATM_0128,2024-02-13 02:35:00,1000,A50459,A41111,False
de67953d,ATM_0033,2024-02-27 21:06:00,500,A87844,A73705,False
17f53dc4,ATM_0135,2024-01-03 19:53:00,1000,A82867,A50572,False
a653c489,ATM_0007,2024-02-03 14:02:00,500,A17127,A63335,False
9ebf0dcf,ATM_0020,2024-01-20 03:23:00,2000,A86807,A14666,False
bb89c979,ATM_0147,2024-01-17 10:53:00,2000,A90597,A44673,False
56efbb57,ATM_0181,2024-01-11 19:06:00,500,A49749,A30902,False
00305dab,ATM_0178,2024-02-24 16:53:00,1000,A10689,A21011,False
a93b610e,ATM_0187,2024-01-27 08:48:00,1000,A42290,A41059,False
ff61dd4f,ATM_0199,2024-01-29 19:16:00,1000,A50199,A11345,False
d40f06f5,ATM_0071,2024-02-10 11:40:00,2000,A80046,A97139,False
e0cd9ccd,ATM_0019,2024-01-11 02:48:00,5000,A17807,A80089,False
3791e4c2,ATM_0177,2024-02-17 00:46:00,2000,A12016,A98989,False
adcf2266,ATM_0172,2024-02-10 18:42:00,500,A56688,A79959,False
363e1af5,ATM_0023,2024-02-16 20:38:00,1000,A60913,A94869,False
061710f6,ATM_0066,2024-02-05 02:07:00,500,A44665,A72990,False
18f6a429,ATM_0045,2024-01-28 07:12:00,1000,A25645,A27582,False
c26dd0a4,ATM_0192,2024-02-20 01:14:00,500,A65723,A12987,False
aba70a73,ATM_0182,2024-01-14 08:57:00,5000,A26117,A53501,False
dee5be42,ATM_0048,2024-01-03 06:07:00,500,A12715,A69418,False
10a0062a,ATM_0113,2024-02-22 01:58:00,500,A53031,A62301,False
30d14a64,ATM_0142,2024-01-26 17:20:00,2000,A94524,A76885,False
9e1992a2,ATM_0146,2024-02-01 18:17:00,1000,A95126,A32188,False
5edade96,ATM_0069,2024-02-03 07:31:00,5000,A63877,A11741,False
21488f93,ATM_0003,2024-02-02 17:38:00,1000,A93480,A63623,False
ec90be5a,ATM_0036,2024-01-17 19:18:00,1000,A87801,A10726,False
85826870,ATM_0197,2024-02-28 20:33:00,500,A32103,A25723,False
1c8da978,ATM_0130,2024-01-27 15:47:00,2000,A66415,A57895,False
9efed514,ATM_0005,2024-01-01 15:27:00,10000,A30416,A81646,False
e64eb17d,ATM_0066,2024-01-16 22:46:00,500,A41721,A25496,True
d3104920,ATM_0040,2024-01-31 00:51:00,5000,A30544,A31772,False
f6ea7a80,ATM_0116,2024-02-27 00:39:00,1000,A10134,A62177,False
cc53317e,ATM_0143,2024-02-23 22:11:00,2000,A35927,A20801,False
d7e28b01,ATM_0060,2024-01-25 10:21:00,1000,A61804,A47884,False
e934822d,ATM_0032,2024-02-18 11:20:00,500,A14446,A66602,False
4a9db916,ATM_0018,2024-01-07 10:47:00,1000,A98159,A27236,False
50cb42f8,ATM_0018,2024-02-11 10:27:00,500,A60776,A56497,False
b6f88976,ATM_0150,2024-01-02 22:26:00,500,A15322,A30847,False
70a6b9e7,ATM_0007,2024-02-11 19:01:00,5000,A90947,A42717,False
1b568d01,ATM_0013,2024-02-26 09:43:00,1000,A91265,A23243,False
3cf297af,ATM_0145,2024-01-20 14:24:00,500,A35059,A36609,False
32623b23,ATM_0113,2024-01-24 03:42:00,500,A10395,A12992,False
e846d789,ATM_0015,2024-02-27 14:46:00,1000,A39431,A10073,False
64cd9d88,ATM_0029,2024-02-04 09:12:00,1000,A52349,A71800,False
a9dc89f1,ATM_0002,2024-02-24 05:57:00,500,A72794,A13464,False
551ff098,ATM_0132,2024-01-24 10:39:00,5000,A74600,A70133,False
f13770d3,ATM_0057,2024-02-20 14:11:00,2000,A93200,A11717,False
447196e1,ATM_0199,2024-01-05 06:03:00,2000,A55027,A13376,False
b544f826,ATM_0104,2024-02-23 14:36:00,2000,A56096,A45670,False
7b98f18a,ATM_0035,2024-01-03 09:52:00,500,A29261,A89477,False
6d5056d2,ATM_0162,2024-02-09 13:56:00,500,A93652,A39680,False
67f7e9f7,ATM_0197,2024-01-20 14:35:00,5000,A85821,A67401,False
094b925e,ATM_0157,2024-01-05 17:48:00,1000,A85939,A77584,False
183c234d,ATM_0119,2024-01-13 04:41:00,1000,A67496,A38558,False
55ca3c9c,ATM_0082,2024-01-08 19:19:00,1000,A60792,A52652,False
e194af8a,ATM_0113,2024-02-03 08:20:00,500,A42772,A98775,False
d3077e4e,ATM_0068,2024-01-04 02:47:00,5000,A60459,A24748,True
4f250ae3,ATM_0121,2024-01-01 23:01:00,500,A90641,A91504,False
ae9757bd,ATM_0180,2024-02-23 01:21:00,5000,A44378,A32508,False
67791568,ATM_0087,2024-01-03 22:44:00,2000,A96363,A40177,False
b2c5d808,ATM_0063,2024-01-27 02:15:00,1000,A80458,A11685,False
e63f489a,ATM_0004,2024-02-19 20:35:00,500,A96687,A34167,False
b2b5b9fb,ATM_0198,2024-02-07 10:45:00,2000,A20417,A20745,False
204174b4,ATM_0004,2024-02-24 18:12:00,500,A77380,A39624,False
b88e31ea,ATM_0192,2024-01-28 21:13:00,500,A74347,A13111,False
f540535e,ATM_0130,2024-01-12 00:30:00,500,A68450,A17439,False
ea3cedf5,ATM_0161,2024-01-21 05:03:00,1000,A98856,A72895,False
8db58938,ATM_0126,2024-01-31 19:14:00,500,A15568,A66637,False
41dd5145,ATM_0019,2024-02-02 19:02:00,1000,A96954,A84666,False
839c5b8f,ATM_0160,2024-01-22 15:13:00,5000,A17327,A72268,False
b0c8b0ef,ATM_0061,2024-01-11 15:20:00,10000,A73004,A36215,False
42ccba6b,ATM_0190,2024-01-23 19:26:00,5000,A26674,A37435,False
f6d3bb52,ATM_0014,2024-01-15 22:46:00,2000,A46354,A24809,False
052d5fb5,ATM_0176,2024-01-29 20:53:00,500,A99787,A99848,False
cb4b9aa7,ATM_0108,2024-02-06 18:49:00,500,A42638,A29431,False
37ef3e35,ATM_0026,2024-02-19 23:47:00,5000,A49728,A59678,False
7b8a5d83,ATM_0157,2024-02-23 23:07:00,10000,A86036,A82336,False
5c8d8679,ATM_0112,2024-02-11 11:37:00,500,A97070,A94900,False
433fa585,ATM_0168,2024-01-01 15:50:00,1000,A91467,A76819,False
6ef23241,ATM_0079,2024-02-01 01:07:00,500,A89949,A19774,False
ff6b3e6b,ATM_0151,2024-01-31 07:20:00,1000,A14127,A52285,False
084d5676,ATM_0049,2024-02-04 19:14:00,5000,A92170,A54135,False
3922e57b,ATM_0184,2024-01-17 08:30:00,1000,A66749,A42735,False
e89fd353,ATM_0133,2024-01-21 10:08:00,1000,A17947,A92405,False
f8431944,ATM_0125,2024-01-18 02:08:00,500,A78117,A46172,False
ddec1bab,ATM_0006,2024-01-22 01:52:00,5000,A37614,A20128,False
0a09a74a,ATM_0191,2024-01-26 03:09:00,1000,A17545,A99843,False
92ad6e3e,ATM_0178,2024-01-12 17:19:00,1000,A18199,A75006,False
80f13b12,ATM_0126,2024-01-12 12:32:00,1000,A60726,A41357,False
915855e0,ATM_0163,2024-01-07 21:40:00,500,A11030,A10334,False
3c0d08ce,ATM_0050,2024-01-08 01:54:00,10000,A97868,A45356,False
7f7393d5,ATM_0111,2024-02-17 16:04:00,1000,A48894,A44902,False
6663bdf2,ATM_0149,2024-02-05 15:57:00,500,A21158,A24612,False
e0842d6f,ATM_0102,2024-02-25 07:49:00,5000,A88539,A17887,False
5a7ff6d1,ATM_0152,2024-01-29 16:18:00,2000,A67110,A51896,False
6485aff4,ATM_0158,2024-01-24 13:49:00,1000,A26119,A23396,False
bee63c03,ATM_0053,2024-02-18 07:20:00,1000,A24064,A11840,False
f22d48b7,ATM_0060,2024-01-12 17:37:00,500,A58509,A94823,False
853c6074,ATM_0064,2024-02-15 17:59:00,5000,A38272,A55136,False
3128ac3f,ATM_0123,2024-01-04 16:38:00,1000,A69050,A49566,False
d15b0d78,ATM_0132,2024-02-21 16:44:00,10000,A82213,A82214,False
0182cca2,ATM_0062,2024-01-30 16:03:00,5000,A92354,A63836,False
c8172342,ATM_0086,2024-01-19 06:54:00,5000,A75102,A45570,False
8ff6eca6,ATM_0159,2024-02-28 02:18:00,500,A70951,A41690,False
acc962df,ATM_0120,2024-01-04 20:15:00,500,A39013,A27917,False
4e8cca90,ATM_0007,2024-01-28 19:44:00,500,A90751,A29750,False
d4e545fa,ATM_0154,2024-02-20 14:04:00,1000,A47854,A40878,True
88dcc2fa,ATM_0095,2024-01-11 06:33:00,1000,A19879,A57096,False
515684ab,ATM_0127,2024-02-14 12:32:00,1000,A79681,A55782,False
90d33ba0,ATM_0184,2024-01-03 05:21:00,2000,A88806,A36878,False
f7ec0785,ATM_0105,2024-02-17 23:13:00,1000,A94614,A96488,False
f731f4f1,ATM_0178,2024-01-01 03:21:00,500,A72757,A23542,False
35c489eb,ATM_0001,2024-01-21 12:07:00,1000,A77546,A65762,False
ce2ef31a,ATM_0137,2024-01-12 03:38:00,500,A35382,A27703,False
34a41212,ATM_0053,2024-01-27 08:16:00,1000,A70561,A99301,False
2d2f87b3,ATM_0070,2024-02-13 03:08:00,1000,A46168,A60138,False
eb490507,ATM_0133,2024-01-05 07:28:00,2000,A25977,A58950,False
32ea3dd3,ATM_0131,2024-02-07 10:41:00,1000,A76445,A45999,False
0a35a2cd,ATM_0125,2024-02-20 02:55:00,5000,A55766,A79988,False
4ee57641,ATM_0053,2024-02-02 21:29:00,2000,A35219,A13877,True
eb29763a,ATM_0082,2024-02-07 08:23:00,1000,A12168,A57794,False
72f4cc4d,ATM_0073,2024-02-16 18:43:00,1000,A66448,A13114,False
e04f2e68,ATM_0114,2024-02-06 22:28:00,2000,A15270,A94462,False
be5efd06,ATM_0004,2024-02-28 20:50:00,5000,A36903,A49028,False
d2685ccd,ATM_0124,2024-01-12 08:22:00,500,A53898,A81722,False
72447984,ATM_0095,2024-02-20 20:01:00,1000,A10990,A86378,False
71ada5e8,ATM_0127,2024-02-13 20:00:00,5000,A30177,A99577,False
226531d5,ATM_0053,2024-01-01 20:14:00,1000,A78505,A34821,False
57e667b3,ATM_0085,2024-02-16 04:57:00,500,A68527,A32938,False
e3037322,ATM_0135,2024-01-12 00:26:00,5000,A79978,A76061,False
7155fd9c,ATM_0042,2024-02-19 15:23:00,500,A50194,A54367,False
c69f7e21,ATM_0116,2024-02-13 20:44:00,1000,A33684,A72938,False
4f8b60e1,ATM_0098,2024-01-29 22:06:00,2000,A22258,A55680,False
89b07f04,ATM_0027,2024-02-27 16:06:00,5000,A15840,A12124,False
e4f27a22,ATM_0118,2024-02-23 18:57:00,5000,A63688,A56770,False
216410cd,ATM_0094,2024-02-24 20:33:00,500,A90947,A75663,False
e24a0e6c,ATM_0168,2024-02-05 07:50:00,5000,A31406,A65555,False
7c5eb27a,ATM_0175,2024-01-30 07:02:00,1000,A81586,A66363,False
368dbfda,ATM_0086,2024-01-16 10:45:00,500,A15386,A75325,False
e7318cfd,ATM_0105,2024-02-02 00:03:00,5000,A72568,A91475,False
43044d2b,ATM_0147,2024-01-16 21:55:00,2000,A59959,A19627,False
3908a0ce,ATM_0055,2024-01-01 19:17:00,1000,A42809,A45706,True
62bcf681,ATM_0167,2024-02-29 17:32:00,500,A31651,A65608,False
25c98fa7,ATM_0069,2024-01-24 11:34:00,2000,A45635,A49777,False
9723da60,ATM_0084,2024-01-19 13:38:00,5000,A62559,A31294,False
e5c7c613,ATM_0052,2024-02-10 08:29:00,1000,A23839,A19209,False
90c947a8,ATM_0144,2024-01-25 11:26:00,1000,A75744,A89055,True
accfc20a,ATM_0041,2024-02-28 20:19:00,5000,A58986,A22693,True
112a4337,ATM_0049,2024-01-29 16:06:00,5000,A22747,A72343,False
5f77fddd,ATM_0162,2024-02-22 21:43:00,10000,A88130,A37448,False
0df3e560,ATM_0045,2024-01-25 16:56:00,1000,A27791,A88602,False
6706ad22,ATM_0029,2024-01-25 02:26:00,500,A37234,A45291,True
22ab1b8e,ATM_0156,2024-02-18 18:15:00,1000,A11258,A20025,False
0d193d7f,ATM_0133,2024-02-06 17:44:00,2000,A29003,A72073,False
